"directive","input_text","output_text"
"singularize","slugs","slug"
"singularize","clams","clam"
"singularize","mussels","mussel"
"singularize","oysters","oyster"
"singularize","barnacles","barnacle"
"singularize","sea urchins","sea urchin"
"singularize","shrimps","shrimp"
"singularize","krills","krill"
"singularize","prawns","prawn"
"singularize","anchovies","anchovy"
"singularize","sardines","sardine"
"singularize","eels","eel"
"singularize","stingrays","stingray"
"singularize","corals","coral"
"singularize","anemones","anemone"
"singularize","polyps","polyp"
"singularize","urchins","urchin"
"singularize","walruses","walrus"
"singularize","narwhals","narwhal"
"singularize","manatees","manatee"
"singularize","dugongs","dugong"
"singularize","gulls","gull"
"singularize","terns","tern"
"singularize","albatrosses","albatross"
"singularize","cormorants","cormorant"
"singularize","frigatebirds","frigatebird"
"singularize","bobcats","bobcat"
"singularize","jackals","jackal"
"singularize","foxes","fox"
"singularize","raccoons","raccoon"
"singularize","opossums","opossum"
"singularize","porcupines","porcupine"
"singularize","armadillos","armadillo"
"singularize","lemurs","lemur"
"singularize","baboons","baboon"
"singularize","mandrills","mandrill"
"singularize","gorillas","gorilla"
"singularize","orangutans","orangutan"
"singularize","chimpanzees","chimpanzee"
"singularize","macaws","macaw"
"singularize","toucans","toucan"
"singularize","stingrays","stingray"
"singularize","seagulls","seagull"
"singularize","cicadas","cicada"
"singularize","grasshoppers","grasshopper"
"singularize","cockroaches","cockroach"
"singularize","alpacas","alpaca"
"singularize","camels","camel"
"singularize","donkeys","donkey"
"singularize","horses","horse"
"singularize","mules","mule"
"singularize","reindeer","reindeer"
"singularize","elks","elk"
"singularize","cougars","cougar"
"singularize","lynxes","lynx"
"singularize","oysters","oyster"
"singularize","squids","squid"
"singularize","rays","ray"
"singularize","sharks","shark"
"singularize","partridges","partridge"
"singularize","pheasants","pheasant"
"singularize","quails","quail"
"singularize","emus","emu"
"singularize","kiwis","kiwi"
"singularize","platypuses","platypus"
"singularize","echidnas","echidna"
"singularize","barracudas","barracuda"
"singularize","gobies","goby"
"singularize","trout","trout"
"singularize","salmon","salmon"
"singularize","perches","perch"
"singularize","bass","bass"
"singularize","cod","cod"
"singularize","pikes","pike"
"singularize","carps","carp"
"singularize","tunas","tuna"
"singularize","marlins","marlin"
"singularize","whitings","whiting"
"singularize","seals","sealion"
"singularize","hippopotamuses","hippopotamus"
"singularize","impalas","impala"
"singularize","springboks","springbok"
"singularize","zebus","zebu"
"singularize","chinchillas","chinchilla"
"singularize","gerbils","gerbil"
"singularize","hedgehogs","hedgehog"
"singularize","wolverines","wolverine"
"singularize","meerkats","meerkat"
"singularize","marmots","marmot"
"singularize","groundhogs","groundhog"
"singularize","chipmunks","chipmunk"
"singularize","squirrels","squirrel"
"singularize","woodchucks","woodchuck"
"singularize","bisons","bison"
"singularize","buffalo","buffalo"
"singularize","gazelles","gazelle"
"singularize","impalas","impala"
"singularize","camels","camel"
"singularize","lemurs","lemur"
"singularize","pumas","puma"
"singularize","cougars","cougar"
"singularize","jaguars","jaguar"
"singularize","servals","serval"
"singularize","caracals","caracal"
"singularize","javelinas","javelina"
"singularize","aardvarks","aardvark"
"singularize","anacondas","anaconda"
"singularize","armadillos","armadillo"
"singularize","warthogs","warthog"
"singularize","coyotes","coyote"
"singularize","jackrabbits","jackrabbit"
"singularize","gerbils","gerbil"
"singularize","impalas","impala"
"singularize","okapis","okapi"
"singularize","wallabies","wallaby"
"singularize","kangaroos","kangaroo"
"singularize","koalas","koala"
"singularize","tasmanian devils","tasmanian devil"
"singularize","crocodiles","crocodile"
"singularize","alligators","alligator"
"singularize","chinchillas","chinchilla"
"singularize","newts","newt"
"singularize","geckos","gecko"
"singularize","geese","geese"
"singularize","quokkas","quokka"
"singularize","axolotls","axolotl"
"singularize","narwhals","narwhal"
"singularize","okapis","okapi"
"singularize","quolls","quoll"
"singularize","tarsiers","tarsier"
"singularize","saigas","saiga"
"singularize","pangolins","pangolin"
"singularize","cuscuses","cuscus"
"singularize","numbats","numbat"
"singularize","kiwis","kiwi"
"singularize","solenodons","solenodon"
"singularize","pudus","pudu"
"singularize","coatis","coati"
"singularize","tamanduas","tamandua"
"singularize","aardwolves","aardwolf"
"singularize","lemuroid ringtails","lemuroid ringtail"
"singularize","civets","civet"
"singularize","fossas","fossa"
"singularize","potoroo","potoroo"
"singularize","bilbies","bilby"
"singularize","gibbons","gibbon"
"singularize","pangolins","pangolin"
"singularize","aardwolves","aardwolf"
"singularize","galagos","galago"
"singularize","quokkas","quokka"
"singularize","numbats","numbat"
"singularize","zorillas","zorilla"
"singularize","bandicoots","bandicoot"
"singularize","vicuñas","vicuña"
"singularize","caecilians","caecilian"
"singularize","pikas","pika"
"singularize","solenodons","solenodon"
"singularize","spiny anteaters","spiny anteater"
"singularize","tamaraws","tamaraw"
"singularize","kākāpōs","kākāpō"
"singularize","saigas","saiga"
"singularize","blue poison arrow frogs","blue poison arrow frog"
"singularize","binturongs","binturong"
"singularize","jaguarundis","jaguarundi"
"singularize","bush babies","bush baby"
"singularize","long-beaked common dolphins","long-beaked common dolphin"
"singularize","platypuses","platypus"
"singularize","mountain pygmy possums","mountain pygmy possum"
"singularize","monk seals","monk seal"
"singularize","black-footed ferrets","black-footed ferret"
"singularize","baijis","baiji"
"singularize","greater bilbies","greater bilby"
"singularize","hoatzins","hoatzin"
"singularize","goblin sharks","goblin shark"
"singularize","vampire bats","vampire bat"
"singularize","malayan pangolins","malayan pangolin"
"singularize","pudus","pudu"
"singularize","maned wolves","maned wolf"
"singularize","marsupial moles","marsupial mole"
"singularize","sand cats","sand cat"
"singularize","jungle cats","jungle cat"
"singularize","akodonts","akodont"
"singularize","tail-less tenrecs","tail-less tenrec"
"singularize","tasmanian tigers","tasmanian tiger"
"singularize","przewalski's horses","przewalski's horse"
"singularize","blubberfins","blubberfin"
"singularize","firetail lemurs","firetail lemur"
"singularize","glowhorn beetles","glowhorn beetle"
"singularize","shadowhawks","shadowhawk"
"singularize","moonfishes","moonfish"
"singularize","crimsonwing bats","crimsonwing bat"
"singularize","slumberfoxes","slumberfox"
"singularize","spikehooves","spikehoof"
"singularize","creekwaddles","creekwaddle"
"singularize","blue-bellied skittertails","blue-bellied skittertail"
"singularize","glimmering bisons","glimmering bison"
"singularize","wilted weasels","wilted weasel"
"singularize","sandwhiskers","sandwhisker"
"singularize","skydancer birds","skydancer bird"
"singularize","nightspike lizards","nightspike lizard"
"singularize","frostlings","frostling"
"singularize","nimbosquids","nimbosquid"
"singularize","glacervines","glacervine"
"singularize","burrowbeasts","burrowbeast"
"singularize","moonbeam tigers","moonbeam tiger"
"singularize","scarbelly jackrabbits","scarbelly jackrabbit"
"singularize","blazebane swords","blazebane sword"
"singularize","crimsonfang daggers","crimsonfang dagger"
"singularize","stormstrike bows","stormstrike bow"
"singularize","arcflare staffs","arcflare staff"
"singularize","shadowreaver axes","shadowreaver axe"
"singularize","emberclaw maces","emberclaw mace"
"singularize","vortex spears","vortex spear"
"singularize","thunderlash whips","thunderlash whip"
"singularize","bloodpiercer crossbows","bloodpiercer crossbow"
"singularize","lightbringer lances","lightbringer lance"
"singularize","frostwrought hammers","frostwrought hammer"
"singularize","spiritbinder katanas","spiritbinder katana"
"singularize","nightshade scythes","nightshade scythe"
"singularize","dragonrend halberds","dragonrend halberd"
"singularize","voidstrike chakrams","voidstrike chakram"
"singularize","soulshard gauntlets","soulshard gauntlet"
"singularize","ironbark greatswords","ironbark greatsword"
"singularize","venomspike spears","venomspike spear"
"singularize","dawnfury flails","dawnfury flail"
"singularize","steelstorm glaives","steelstorm glaive"
"singularize","whispers of the forgotten blade","whisper of the forgotten blade"
"singularize","echoes of the stormbound fists","echoes of the stormbound fist"
"singularize","flames that consume the dusk","flame that consumes the dusk"
"singularize","hearts of the shattered sky","heart of the shattered sky"
"singularize","veils of the silver serpent","veil of the silver serpent"
"singularize","songs of the eternal wind","song of the eternal wind"
"singularize","grips of the endless void","grip of the endless void"
"singularize","howls from the abyssal depths","howl from the abyssal depths"
"singularize","crowns of the broken dawn","crown of the broken dawn"
"singularize","hands of the forgotten king","hand of the forgotten king"
"singularize","tears of the moonlit oracle","tear of the moonlit oracle"
"singularize","blades that cleave the soul's echo","blade that cleaves the soul's echo"
"singularize","echoing fists of the raging storm","echoing fist of the raging storm"
"singularize","cloaks of the endless nightshade","cloak of the endless nightshade"
"singularize","serpent's kisses of the shattered heart","serpent's kiss of the shattered heart"
"singularize","fangs of the sky-bound nightmare","fangs of the sky-bound nightmare"
"singularize","wings of the eternal flame's sorrow","wings of the eternal flame's sorrow"
"singularize","songs sung by the thunder's wrath","song sung by the thunder's wrath"
"singularize","piercing gazes of the twilight hunter","piercing gaze of the twilight hunter"
"singularize","flames that whisper through the void","flame that whispers through the void"
"singularize","shards that pierce the heart of silence","shard that pierces the heart of silence"
"singularize","thorns that bloom in the midnight storm","thorn that blooms in the midnight storm"
"singularize","blades that cut through the fabric of time","blade that cuts through the fabric of time"
"singularize","stones that echo with forgotten screams","stone that echoes with forgotten screams"
"singularize","fangs that taste the blood of forgotten kings","fang that tastes the blood of forgotten kings"
"singularize","hammers that strike the bones of the earth","hammer that strikes the bones of the earth"
"singularize","arrows that pierce the heart of the sky","arrow that pierces the heart of the sky"
"singularize","whips that crack with the sound of falling stars","whip that cracks with the sound of falling stars"
"singularize","staffs that bend the will of the stars themselves","staff that bends the will of the stars themselves"
"singularize","shields that absorb the fury of the tempest","shield that absorbs the fury of the tempest"
"singularize","bows that pull the moon's light from the heavens","bow that pulls the moon's light from the heavens"
"singularize","daggers that dance in the shadows of dreams","dagger that dances in the shadows of dreams"
"singularize","lances that strike through the veil of reality","lance that strikes through the veil of reality"
"singularize","scythes that reap the whispers of the dead","scythe that reaps the whispers of the dead"
"singularize","spoons that stir the soup of forgotten dreams","spoon that stirs the soup of forgotten dreams"
"singularize","brooms that sweep away the last breath of silence","broom that sweeps away the last breath of silence"
"singularize","mugs that hold the morning's regrets","mug that holds the morning's regret"
"singularize","socks that strangle the noise of the clock","sock that strangles the noise of the clock"
"singularize","ladles that scoop the echoes of lost time","ladle that scoops the echoes of lost time"
"singularize","candles that melt the secrets of the night","candle that melts the secrets of the night"
"singularize","towels that dry the tears of forgotten phone calls","towel that dries the tears of forgotten phone calls"
"singularize","clocks that tick the rhythm of missed chances","clock that ticks the rhythm of missed chances"
"singularize","keys that unlock the whispers of forgotten hallways","key that unlocks the whispers of forgotten hallways"
"singularize","vacuums that suck up the last light of the sunset","vacuum that sucks up the last light of the sunset"
"singularize","mops that sway with the dance of spilled coffee","mop that sways with the dance of spilled coffee"
"singularize","frying pans that sizzle with unspoken words","frying pan that sizzles with unspoken words"
"singularize","telephones that ring with the voices of old regrets","telephone that rings with the voices of old regrets"
"singularize","scissors that cut the threads of yesterday's mistakes","scissors that cut the threads of yesterday's mistakes"
"singularize","doorbells that chime with the weight of forgotten promises","doorbell that chimes with the weight of forgotten promises"
"singularize","toasters that burn the edges of bad decisions","toaster that burns the edges of bad decisions"
"singularize","hammers that fix everything except the mistakes","hammer that fixes everything except the mistakes"
"singularize","forks that twirl the threads of regret","fork that twirls the threads of regret"
"singularize","vacuums that suck up the crumbs of your conscience","vacuum that sucks up the crumbs of your conscience"
"singularize","microwaves that heat up the leftovers of forgotten thoughts","microwave that heats up the leftovers of forgotten thoughts"
"singularize","shovels that dig up the remnants of old arguments","shovel that digs up the remnants of old arguments"
"singularize","glue sticks that bond the pieces of broken promises","glue stick that bonds the pieces of broken promises"
"singularize","remote controls that pause the moments you can't rewind","remote control that pauses the moments you can't rewind"
"singularize","keychains that hold the weight of yesterday's decisions","keychain that holds the weight of yesterday's decisions"
"singularize","toothbrushes that scrub away the memories of last night's mistakes","toothbrush that scrubs away the memories of last night's mistakes"
"singularize","plungers that unblock the flow of regrets","plunger that unblocks the flow of regrets"
"singularize","scissors that trim the edges of half-finished projects","scissors that trim the edges of half-finished projects"
"singularize","coffee mugs that stir up the chaos of the morning","coffee mug that stirs up the chaos of the morning"
"singularize","tape dispensers that seal away the last of your patience","tape dispenser that seals away the last of your patience"
"singularize","desk fans that blow away the fumes of last-minute deadlines","desk fan that blows away the fumes of last-minute deadlines"
"singularize","spoons that dig into yesterday’s leftovers","spoon that digs into yesterday’s leftovers"
"singularize","toasters that burn the bread you forgot about","toaster that burns the bread you forgot about"
"singularize","hairdryers that blow away your chances of doing anything productive","hairdryer that blows away your chances of doing anything productive"
"singularize","umbrellas that protect you from getting wet but not from bad decisions","umbrella that protects you from getting wet but not from bad decisions"
"singularize","hammers that fix the thing you accidentally broke five minutes ago","hammer that fixes the thing you accidentally broke five minutes ago"
"singularize","vacuums that pick up everything but the actual dirt","vacuum that picks up everything but the actual dirt"
"singularize","can openers that never open the can right","can opener that never opens the can right"
"singularize","phone chargers that only work when they want to","phone charger that only works when it wants to"
"singularize","forks that stab the last piece of pizza but never in the right place","fork that stabs the last piece of pizza but never in the right place"
"singularize","flashlights that flicker when you need them most","flashlight that flickers when you need it most"
"singularize","rubber bands that never quite hold things together","rubber band that never quite holds things together"
"singularize","scissors that always cut a little bit crooked","scissors that always cut a little bit crooked"
"singularize","staplers that jam halfway through","stapler that jams halfway through"
"singularize","tape dispensers that tangle themselves every time you use them","tape dispenser that tangles itself every time you use it"
"singularize","mops that spread the mess instead of cleaning it up","mop that spreads the mess instead of cleaning it up"
"singularize","wrenches that tighten everything but the thing you need it for","wrench that tightens everything but the thing you need it for"
"singularize","baskets that hold your hopes and your empty coffee cups","basket that holds your hopes and your empty coffee cups"
"singularize","roller skates that make you go in every direction except forward","roller skate that makes you go in every direction except forward"
"singularize","gloves that fit everyone but you","glove that fits everyone but you"
"singularize","clipboards that hold all your plans but none of your willpower","clipboard that holds all your plans but none of your willpower"
"singularize","pens that run out of ink at the worst possible moment","pen that runs out of ink at the worst possible moment"
"singularize","chalks that break just before you finish writing the sentence","chalk that breaks just before you finish writing the sentence"
"singularize","bottle openers that never quite work right","bottle opener that never quite works right"
"singularize","ladders that wobble when you need them most","ladder that wobbles when you need it most"
"singularize","tape measures that’re always a little too short","tape measure that’s always a little too short"
"singularize","backpacks that never stay organized for more than five minutes","backpack that never stays organized for more than five minutes"
"singularize","compasses that point in every direction but north","compass that points in every direction but north"
"singularize","lighters that only work after you’ve given up","lighter that only works after you’ve given up"
"singularize","glasses that fog up the moment you step outside","glasses that fog up the moment you step outside"
"singularize","flash drives that never seem to have enough space","flash drive that never seems to have enough space"
"singularize","rifles that whisper through the gaps in the walls","rifle that whispers through the gaps in the walls"
"singularize","pistols that leave echoes of their shots","pistol that leaves echoes of its shot"
"singularize","shotguns that scatter the thoughts of a thousand decisions","shotgun that scatters the thoughts of a thousand decisions"
"singularize","revolvers that spin with the weight of choices you never made","revolver that spins with the weight of choices you never made"
"singularize","submachine guns that fire in patterns only the shadows understand","submachine gun that fires in patterns only the shadows understand"
"singularize","bolt-action rifles that strike with the silence of waiting","bolt-action rifle that strikes with the silence of waiting"
"singularize","assault rifles that speak with a voice only the wind can hear","assault rifle that speaks with a voice only the wind can hear"
"singularize","carbines that move with the rhythm of a hurried heartbeat","carbine that moves with the rhythm of a hurried heartbeat"
"singularize","sniper rifles that take aim from the corners of your mind","sniper rifle that takes aim from the corners of your mind"
"singularize","machine guns that rage with the fury of forgotten wars","machine gun that rages with the fury of forgotten wars"
"singularize","flintlock pistols that hold the weight of ancient promises","flintlock pistol that holds the weight of ancient promises"
"singularize","shotguns that clear a path through the noise of the world","shotgun that clears a path through the noise of the world"
"singularize","hand cannons that strike like the first word spoken in a storm","hand cannon that strikes like the first word spoken in a storm"
"singularize","SMGs that move in rhythm with the beat of a frantic heart","SMG that moves in rhythm with the beat of a frantic heart"
"singularize","muskets that echo through the halls of forgotten histories","musket that echoes through the halls of forgotten histories"
"singularize","games of hungry hungry hippos that eat everything in sight","game of hungry hungry hippos that eats everything in sight"
"singularize","nick cannon mixtapes that drop with unexpected force","nick cannon mixtapes that drop with unexpected force"
"singularize","decks of cards that always deal a losing hand","deck of cards that always deals a losing hand"
"singularize","tamagotchis that take more attention than you have","tamagotchi that takes more attention than you have"
"singularize","super mario power-ups that give you no extra lives","super mario power-up that gives you no extra lives"
"singularize","flip phones that refuse to hang up when you need them to","flip phone that refuses to hang up when you need it to"
"singularize","neon signs that flicker when you need a warning","neon sign that flickers when you need a warning"
"singularize","lego bricks that always break when you step on them","lego bricks that always break when you step on them"
"singularize","rubik's cubes that never seem to line up","rubik's cube that never seems to line up"
"singularize","fidget spinners that never stop spinning","fidget spinner that never stops spinning"
"singularize","bop its that only respond when you mess up","bop it that only responds when you mess up"
"singularize","monopoly dice that always roll the wrong number","monopoly dice that always roll the wrong number"
"singularize","video game controllers that never do what you want","video game controller that never does what you want"
"singularize","floppy disks that store everything you forgot to back up","floppy disk that stores everything you forgot to back up"
"singularize","mario karts that crash when you’re in first place","mario kart that crashes when you’re in first place"
"singularize","mario-less mario kart cartridges","mario-less mario kart cartridge"
"singularize","flip-phone-powered turbochargers","flip-phone-powered turbocharger"
"singularize","tamagotchi-obsessed distraction rays","tamagotchi-obsessed distraction ray"
"singularize","broken-headphone sound bombs","broken-headphone sound bomb"
"singularize","monopoly-bankrupted dice-rollers","monopoly-bankrupted dice-roller"
"singularize","empty-pizza-box shields","empty-pizza-box shield"
"singularize","no-cartridge game-console controllers","no-cartridge game-console controller"
"singularize","fidget-spin-forever axes","fidget-spin-forever axis"
"singularize","bored-emoji phone screens","bored-emoji phone screen"
"singularize","broken-vape-cloud-shooters","broken-vape-cloud-shooter"
"singularize","lost-battery-flashlight-blasters","lost-battery-flashlight-blaster"
"singularize","forgotten-alarm-clock-ticks","forgotten-alarm-clock-tick"
"singularize","out-of-ink printer-swords","out-of-ink printer-sword"
"singularize","Professor Thistlewick's brass compasses","Professor Thistlewick's brass compass"
"singularize","Madame Zinglebert's crystal thimbles","Madame Zinglebert's crystal thimble"
"singularize","Doctor Quillsby's mechanical mice","Doctor Quillsby's mechanical mouse"
"singularize","Lord Pennyfarthing's pocket watches","Lord Pennyfarthing's pocket watch"
"singularize","Captain Brimbletooth's silver knives","Captain Brimbletooth's silver knife"
"singularize","Baroness Glitterwind's enchanted leaves","Baroness Glitterwind's enchanted leaf"
"singularize","Sir Pocketworth's brass pennies","Sir Pocketworth's brass penny"
"singularize","Colonel Fizzlewick's wooden dice","Colonel Fizzlewick's wooden die"
"singularize","Miss Thornberry's porcelain teeth","Miss Thornberry's porcelain tooth"
"singularize","Duke Whimsworth's copper geese","Duke Whimsworth's copper goose"
"singularize","Lady Sparklebottom's crystal feet","Lady Sparklebottom's crystal foot"
"singularize","Master Tinkerton's mechanical wolves","Master Tinkerton's mechanical wolf"
"singularize","Countess Brambleshire's silver boxes","Countess Brambleshire's silver box"
"singularize","Old Man Fiddlesworth's lucky pennies","Old Man Fiddlesworth's lucky penny"
"singularize","Grandfather Pockington's brass keys","Grandfather Pockington's brass key"
"singularize","Aunt Primrose's china thimbles","Aunt Primrose's china thimble"
"singularize","Admiral Quacksworth's rubber fish","Admiral Quacksworth's rubber fish"
"singularize","Doctor Mumbleworth's spinning tops","Doctor Mumbleworth's spinning top"
"singularize","Madame Flutterby's silk scarves","Madame Flutterby's silk scarf"
"singularize","Professor Bumbleston's wooden halves","Professor Bumbleston's wooden half"
"singularize","Sir Giggleswick's metal hooves","Sir Giggleswick's metal hoof"
"singularize","Lady Twinkleton's glass berries","Lady Twinkleton's glass berry"
"singularize","Baron von Clickington's brass shelves","Baron von Clickington's brass shelf"
"singularize","Captain Wobbleworth's lucky dice        ","Captain Wobbleworth's lucky die"
