directive,input_text,output_text
pluralize,plastic penny for games,plastic pennies for games
pluralize,ceramic hook on the wall,ceramic hooks on the wall
pluralize,wooden shelf with paint chips,wooden shelves with paint chips
pluralize,cotton boot for the rain,cotton boots for the rain
pluralize,brass die marked with dots,brass dice marked with dots
pluralize,china wolf with spots,china wolves with spots
pluralize,rubber foot for the chair,rubber feet for the chair
pluralize,glass berry in the jar,glass berries in the jar
pluralize,metal scarf clip with gems,metal scarf clips with gems
pluralize,plastic tooth from the comb,plastic teeth from the comb
pluralize,wooden mouse with wheels,wooden mice with wheels
pluralize,ceramic penny in the tile,ceramic pennies in the tile
pluralize,paper boot cut from felt,paper boots cut from felt
pluralize,leather fish with scales,leather fish with scales
pluralize,brass leaf pinned to cork,brass leaves pinned to cork
pluralize,rubber hook for the door,rubber hooks for the door
pluralize,cotton mouse with whiskers,cotton mice with whiskers
pluralize,glass foot from the vase,glass feet from the vase
pluralize,wooden berry carved red,wooden berries carved red
pluralize,metal goose with wings,metal geese with wings
pluralize,plastic shelf for spices,plastic shelves for spices
pluralize,ceramic knife with handle,ceramic knives with handle
pluralize,paper tooth from the chart,paper teeth from the chart
pluralize,brass wolf with red eyes,brass wolves with red eyes
pluralize,leather die in the cup,leather dice in the cup
pluralize,rubber leaf for crafts,rubber leaves for crafts
pluralize,wooden hook for the coat,wooden hooks for the coat
pluralize,glass mouse under dome,glass mice under dome
pluralize,metal berry on chain,metal berries on chain
pluralize,china foot with flowers,china feet with flowers
pluralize,plastic scarf with snaps,plastic scarves with snaps
pluralize,blue poison arrow frog,blue poison arrow frogs
pluralize,whisper of the forgotten blade,whispers of the forgotten blade
pluralize,echoes of the stormbound fist,echoes of the stormbound fists
pluralize,flame that consumes the dusk,flames that consume the dusk
pluralize,heart of the shattered sky,hearts of the shattered sky
pluralize,veil of the silver serpent,veils of the silver serpent
pluralize,song of the eternal wind,songs of the eternal wind
pluralize,grip of the endless void,grips of the endless void
pluralize,howl from the abyssal depths,howls from the abyssal depths
pluralize,crown of the broken dawn,crowns of the broken dawn
pluralize,hand of the forgotten king,hands of the forgotten king
pluralize,tear of the moonlit oracle,tears of the moonlit oracle
pluralize,blade that cleaves the soul's echo,blades that cleave the soul's echo
pluralize,echoing fist of the raging storm,echoing fists of the raging storm
pluralize,cloak of the endless nightshade,cloaks of the endless nightshade
pluralize,serpent's kiss of the shattered heart,serpent's kisses of the shattered heart
pluralize,fangs of the sky-bound nightmare,fangs of the sky-bound nightmare
pluralize,wings of the eternal flame's sorrow,wings of the eternal flame's sorrow
pluralize,song sung by the thunder's wrath,songs sung by the thunder's wrath
pluralize,piercing gaze of the twilight hunter,piercing gazes of the twilight hunter
pluralize,flame that whispers through the void,flames that whisper through the void
pluralize,shard that pierces the heart of silence,shards that pierce the heart of silence
pluralize,thorn that blooms in the midnight storm,thorns that bloom in the midnight storm
pluralize,blade that cuts through the fabric of time,blades that cut through the fabric of time
pluralize,stone that echoes with forgotten screams,stones that echo with forgotten screams
pluralize,fang that tastes the blood of forgotten kings,fangs that taste the blood of forgotten kings
pluralize,hammer that strikes the bones of the earth,hammers that strike the bones of the earth
pluralize,arrow that pierces the heart of the sky,arrows that pierce the heart of the sky
pluralize,whip that cracks with the sound of falling stars,whips that crack with the sound of falling stars
pluralize,staff that bends the will of the stars themselves,staffs that bend the will of the stars themselves
pluralize,shield that absorbs the fury of the tempest,shields that absorb the fury of the tempest
pluralize,bow that pulls the moon's light from the heavens,bows that pull the moon's light from the heavens
pluralize,dagger that dances in the shadows of dreams,daggers that dance in the shadows of dreams
pluralize,lance that strikes through the veil of reality,lances that strike through the veil of reality
pluralize,scythe that reaps the whispers of the dead,scythes that reap the whispers of the dead
pluralize,spoon that stirs the soup of forgotten dreams,spoons that stir the soup of forgotten dreams
pluralize,broom that sweeps away the last breath of silence,brooms that sweep away the last breath of silence
pluralize,mug that holds the morning's regret,mugs that hold the morning's regrets
pluralize,sock that strangles the noise of the clock,socks that strangle the noise of the clock
pluralize,ladle that scoops the echoes of lost time,ladles that scoop the echoes of lost time
pluralize,candle that melts the secrets of the night,candles that melt the secrets of the night
pluralize,towel that dries the tears of forgotten phone calls,towels that dry the tears of forgotten phone calls
pluralize,clock that ticks the rhythm of missed chances,clocks that tick the rhythm of missed chances
pluralize,key that unlocks the whispers of forgotten hallways,keys that unlock the whispers of forgotten hallways
pluralize,vacuum that sucks up the last light of the sunset,vacuums that suck up the last light of the sunset
pluralize,mop that sways with the dance of spilled coffee,mops that sway with the dance of spilled coffee
pluralize,frying pan that sizzles with unspoken words,frying pans that sizzle with unspoken words
pluralize,telephone that rings with the voices of old regrets,telephones that ring with the voices of old regrets
pluralize,scissors that cut the threads of yesterday's mistakes,scissors that cut the threads of yesterday's mistakes
pluralize,doorbell that chimes with the weight of forgotten promises,doorbells that chime with the weight of forgotten promises
pluralize,toaster that burns the edges of bad decisions,toasters that burn the edges of bad decisions
pluralize,hammer that fixes everything except the mistakes,hammers that fix everything except the mistakes
pluralize,fork that twirls the threads of regret,forks that twirl the threads of regret
pluralize,vacuum that sucks up the crumbs of your conscience,vacuums that suck up the crumbs of your conscience
pluralize,microwave that heats up the leftovers of forgotten thoughts,microwaves that heat up the leftovers of forgotten thoughts
pluralize,shovel that digs up the remnants of old arguments,shovels that dig up the remnants of old arguments
pluralize,glue stick that bonds the pieces of broken promises,glue sticks that bond the pieces of broken promises
pluralize,remote control that pauses the moments you can't rewind,remote controls that pause the moments you can't rewind
pluralize,keychain that holds the weight of yesterday's decisions,keychains that hold the weight of yesterday's decisions
pluralize,toothbrush that scrubs away the memories of last night's mistakes,toothbrushes that scrub away the memories of last night's mistakes
pluralize,plunger that unblocks the flow of regrets,plungers that unblock the flow of regrets
pluralize,scissors that trim the edges of half-finished projects,scissors that trim the edges of half-finished projects
pluralize,coffee mug that stirs up the chaos of the morning,coffee mugs that stir up the chaos of the morning
pluralize,tape dispenser that seals away the last of your patience,tape dispensers that seal away the last of your patience
pluralize,desk fan that blows away the fumes of last-minute deadlines,desk fans that blow away the fumes of last-minute deadlines
pluralize,spoon that digs into yesterday’s leftovers,spoons that dig into yesterday’s leftovers
pluralize,toaster that burns the bread you forgot about,toasters that burn the bread you forgot about
pluralize,hairdryer that blows away your chances of doing anything productive,hairdryers that blow away your chances of doing anything productive
pluralize,umbrella that protects you from getting wet but not from bad decisions,umbrellas that protect you from getting wet but not from bad decisions
pluralize,hammer that fixes the thing you accidentally broke five minutes ago,hammers that fix the thing you accidentally broke five minutes ago
pluralize,vacuum that picks up everything but the actual dirt,vacuums that pick up everything but the actual dirt
pluralize,can opener that never opens the can right,can openers that never open the can right
pluralize,phone charger that only works when it wants to,phone chargers that only work when they want to
pluralize,fork that stabs the last piece of pizza but never in the right place,forks that stab the last piece of pizza but never in the right place
pluralize,flashlight that flickers when you need it most,flashlights that flicker when you need them most
pluralize,rubber band that never quite holds things together,rubber bands that never quite hold things together
pluralize,scissors that always cut a little bit crooked,scissors that always cut a little bit crooked
pluralize,stapler that jams halfway through,staplers that jam halfway through
pluralize,tape dispenser that tangles itself every time you use it,tape dispensers that tangle themselves every time you use them
pluralize,mop that spreads the mess instead of cleaning it up,mops that spread the mess instead of cleaning it up
pluralize,wrench that tightens everything but the thing you need it for,wrenches that tighten everything but the thing you need it for
pluralize,basket that holds your hopes and your empty coffee cups,baskets that hold your hopes and your empty coffee cups
pluralize,roller skate that makes you go in every direction except forward,roller skates that make you go in every direction except forward
pluralize,glove that fits everyone but you,gloves that fit everyone but you
pluralize,clipboard that holds all your plans but none of your willpower,clipboards that hold all your plans but none of your willpower
pluralize,pen that runs out of ink at the worst possible moment,pens that run out of ink at the worst possible moment
pluralize,chalk that breaks just before you finish writing the sentence,chalks that break just before you finish writing the sentence
