directive,input_text,output_text
pluralize,bath mats,bath mats  
singularize,coffee machine,coffee machine  
pluralize,coffee machines,coffee machines  
singularize,dining chair,dining chair  
pluralize,dining chairs,dining chairs  
singularize,picture frame,picture frame  
pluralize,picture frames,picture frames  
singularize,shoe rack,shoe rack  
pluralize,shoe racks,shoe racks  
singularize,toothbrush holder,toothbrush holder  
pluralize,toothbrush holders,toothbrush holders  
singularize,water bottle,water bottle  
pluralize,water bottles,water bottles  
singularize,television stand,television stand  
pluralize,television stands,television stands  
singularize,kitchen counter,kitchen counter  
pluralize,kitchen counters,kitchen counters  
singularize,computer screen,computer screen  
pluralize,computer screens,computer screens  
singularize,bed frame,bed frame  
pluralize,bed frames,bed frames  
singularize,door handle,door handle  
pluralize,door handles,door handles  
singularize,book bag,book bag  
pluralize,book bags,book bags  
singularize,plastic bottle,plastic bottle  
pluralize,plastic bottles,plastic bottles  
singularize,photo album,photo album  
pluralize,photo albums,photo albums  
singularize,paperclip holder,paperclip holder  
pluralize,paperclip holders,paperclip holders  
singularize,shelf unit,shelf unit  
pluralize,shelf units,shelf units  
singularize,shampoo bottle,shampoo bottle  
pluralize,shampoo bottles,shampoo bottles  
singularize,dish rack,dish rack  
pluralize,dish racks,dish racks  
singularize,clothes hamper,clothes hamper  
pluralize,clothes hampers,clothes hampers  
singularize,wall mount,wall mount  
pluralize,wall mounts,wall mounts  
singularize,laundry bag,laundry bag  
pluralize,laundry bags,laundry bags  
singularize,cutting board,cutting board  
pluralize,cutting boards,cutting boards  
singularize,blanket box,blanket box  
pluralize,blanket boxes,blanket boxes  
singularize,ice cube tray,ice cube tray  
pluralize,ice cube trays,ice cube trays  
singularize,television remote,television remote  
pluralize,television remotes,television remotes  
singularize,door mat,door mat  
pluralize,door mats,door mats  
singularize,spice rack,spice rack  
pluralize,spice racks,spice racks  
singularize,step ladder,step ladder  
pluralize,step ladders,step ladders  
singularize,storage bin,storage bin  
pluralize,storage bins,storage bins  
singularize,tool box,tool box  
pluralize,tool boxes,tool boxes  
singularize,first aid kit,first aid kit  
pluralize,first aid kits,first aid kits  
singularize,pill box,pill box  
pluralize,pill boxes,pill boxes  
singularize,coat rack,coat rack  
pluralize,coat racks,coat racks  
singularize,kitchen sink,kitchen sink  
pluralize,kitchen sinks,kitchen sinks  
singularize,storage closet,storage closet  
pluralize,storage closets,storage closets  
singularize,comforter set,comforter set  
pluralize,comforter sets,comforter sets  
singularize,blanket rack,blanket rack  
pluralize,blanket racks,blanket racks  
singularize,stereo system,stereo system  
pluralize,stereo systems,stereo systems  
singularize,fireplace tool set,fireplace tool set  
pluralize,fireplace tool sets,fireplace tool sets  
singularize,paper shredder,paper shredder  
pluralize,paper shredders,paper shredders  
singularize,silverware tray,silverware tray  
pluralize,silverware trays,silverware trays  
singularize,tissue box,tissue box  
pluralize,tissue boxes,tissue boxes  
singularize,flower vase,flower vase  
pluralize,flower vases,flower vases  
singularize,window curtain,window curtain  
pluralize,window curtains,window curtains  
singularize,plant pot,plant pot  
pluralize,plant pots,plant pots  
singularize,salt shaker,salt shaker  
pluralize,salt shakers,salt shakers  
singularize,coffee mug,coffee mug  
pluralize,coffee mugs,coffee mugs  
singularize,step stool,step stool  
pluralize,step stools,step stools  
singularize,washer machine,washer machine  
pluralize,washer machines,washer machines  
singularize,ironing board,ironing board  
pluralize,ironing boards,ironing boards  
singularize,desk lamp,desk lamp  
pluralize,desk lamps,desk lamps  
singularize,weather vane,weather vane  
pluralize,weather vanes,weather vanes  
singularize,compass rose,compass rose  
pluralize,compass roses,compass roses  
singularize,telescope mount,telescope mount  
pluralize,telescope mounts,telescope mounts  
singularize,beekeeping kit,beekeeping kit  
pluralize,beekeeping kits,beekeeping kits  
singularize,weather station,weather station  
pluralize,weather stations,weather stations  
singularize,flux capacitor,flux capacitor  
pluralize,flux capacitors,flux capacitors  
singularize,geiger counter,geiger counter  
pluralize,geiger counters,geiger counters  
singularize,arc welder,arc welder  
pluralize,arc welders,arc welders  
singularize,lathe machine,lathe machine  
pluralize,lathe machines,lathe machines  
singularize,power drill,power drill  
pluralize,power drills,power drills  
singularize,flux meter,flux meter  
pluralize,flux meters,flux meters  
singularize,vacuum pump,vacuum pump  
pluralize,vacuum pumps,vacuum pumps  
singularize,hydraulic press,hydraulic press  
pluralize,hydraulic presses,hydraulic presses  
singularize,carbon filter,carbon filter  
pluralize,carbon filters,carbon filters  
singularize,nail gun,nail gun  
pluralize,nail guns,nail guns  
singularize,swordfish spear,swordfish spear  
pluralize,swordfish spears,swordfish spears  
singularize,tire iron,tire iron  
pluralize,tire irons,tire irons  
singularize,carbine carbine,carbine carbine  
pluralize,carbine carbines,carbine carbines  
singularize,spike trap,spike trap  
pluralize,spike traps,spike traps  
singularize,saw blade,saw blade  
pluralize,saw blades,saw blades  
singularize,flame thrower,flame thrower  
pluralize,flame throwers,flame throwers  
singularize,blow dart,blow dart  
pluralize,blow darts,blow darts  
singularize,stun gun,stun gun  
pluralize,stun guns,stun guns  
singularize,claw hammer,claw hammer  
pluralize,claw hammers,claw hammers  
singularize,torque wrench,torque wrench  
pluralize,torque wrenches,torque wrenches  
singularize,razor wire,razor wire  
pluralize,razor wires,razor wires  
singularize,blinding light,blinding light  
pluralize,blinding lights,blinding lights  
singularize,sawed-off shotgun,sawed-off shotgun  
pluralize,sawed-off shotguns,sawed-off shotguns  
singularize,black hole generator,black hole generator  
pluralize,black hole generators,black hole generators  
singularize,lightning rod,lightning rod  
pluralize,lightning rods,lightning rods  
singularize,singularity trap,singularity trap  
pluralize,singularity traps,singularity traps  
singularize,plasma cutter,plasma cutter  
pluralize,plasma cutters,plasma cutters  
singularize,crystal shard,crystal shard  
pluralize,crystal shards,crystal shards  
singularize,dimension blade,dimension blade  
pluralize,dimension blades,dimension blades  
singularize,ether blaster,ether blaster  
pluralize,ether blasters,ether blasters  
singularize,telekinetic whip,telekinetic whip  
pluralize,telekinetic whips,telekinetic whips  
singularize,neutron bomb,neutron bomb  
pluralize,neutron bombs,neutron bombs  
singularize,void hammer,void hammer  
pluralize,void hammers,void hammers  
singularize,gravity slingshot,gravity slingshot  
pluralize,gravity slingshots,gravity slingshots  
singularize,quantum disruptor,quantum disruptor  
pluralize,quantum disruptors,quantum disruptors  
singularize,psychic grenade,psychic grenade  
pluralize,psychic grenades,psychic grenades  
singularize,flame spear,flame spear  
pluralize,flame spears,flame spears  
singularize,shadow prism,shadow prism  
pluralize,shadow prisms,shadow prisms  
singularize,explosive dart,explosive dart  
pluralize,explosive darts,explosive darts  
singularize,arcane gauntlet,arcane gauntlet  
pluralize,arcane gauntlets,arcane gauntlets  
singularize,energy siphon,energy siphon  
pluralize,energy siphons,energy siphons  
singularize,starfire cannon,starfire cannon  
pluralize,starfire cannons,starfire cannons  
singularize,disintegration ray,disintegration ray  
pluralize,disintegration rays,disintegration rays  
singularize,spectral bow,spectral bow  
pluralize,spectral bows,spectral bows  
singularize,dragon's breath,dragon's breath  
pluralize,dragons' breaths,dragons' breaths  
singularize,gravity lens,gravity lens  
pluralize,gravity lenses,gravity lenses  
singularize,warp blade,warp blade  
pluralize,warp blades,warp blades  
singularize,laser whip,laser whip  
pluralize,laser whips,laser whips  
singularize,mind control helmet,mind control helmet  
pluralize,mind control helmets,mind control helmets  
singularize,elemental orb,elemental orb  
pluralize,elemental orbs,elemental orbs  
singularize,Carly Simon,Carly Simon  
pluralize,Carly Simons,Carly Simons  
singularize,Albert Einstein,Albert Einstein  
pluralize,Albert Einsteins,Albert Einsteins  
singularize,Barack Obama,Barack Obama  
pluralize,Barack Obamas,Barack Obamas  
singularize,Marie Curie,Marie Curie  
pluralize,Marie Curies,Marie Curies  
singularize,Neil Armstrong,Neil Armstrong  
pluralize,Neil Armstrongs,Neil Armstrongs  
singularize,Isaac Newton,Isaac Newton  
pluralize,Isaac Newtons,Isaac Newtons  
singularize,Fred Astaire,Fred Astaire  
pluralize,Fred Astaires,Fred Astaires  
singularize,Leonardo da Vinci,Leonardo da Vinci  
pluralize,Leonardo da Vincis,Leonardo da Vincis  
singularize,Amelia Earhart,Amelia Earhart  
pluralize,Amelia Earharts,Amelia Earharts  
singularize,Louis Armstrong,Louis Armstrong  
pluralize,Louis Armstrongs,Louis Armstrongs  
singularize,William Shakespeare,William Shakespeare  
pluralize,William Shakespeares,William Shakespeares  
singularize,Albert Camus,Albert Camus  
pluralize,Albert Camuses,Albert Camuses  
singularize,Andy Warhol,Andy Warhol  
pluralize,Andy Warhols,Andy Warhols  
singularize,Frida Kahlo,Frida Kahlo  
pluralize,Frida Kahlos,Frida Kahlos  
singularize,Ernest Hemingway,Ernest Hemingway  
pluralize,Ernest Hemingways,Ernest Hemingways  
singularize,Stephen Hawking,Stephen Hawking  
pluralize,Stephen Hawkings,Stephen Hawkings  
singularize,Jane Austen,Jane Austen  
pluralize,Jane Austens,Jane Austens  
singularize,Salvador Dalí,Salvador Dalí  
pluralize,Salvador Dalís,Salvador Dalís  
singularize,Grace Hopper,Grace Hopper  
pluralize,Grace Hoppers,Grace Hoppers  
singularize,Michael Jackson,Michael Jackson  
pluralize,Michael Jacksons,Michael Jacksons  
singularize,Marilyn Monroe,Marilyn Monroe  
pluralize,Marilyn Monroes,Marilyn Monroes  
singularize,Mahatma Gandhi,Mahatma Gandhi  
pluralize,Mahatma Gandhis,Mahatma Gandhis  
singularize,Charles Darwin,Charles Darwin  
pluralize,Charles Darwins,Charles Darwins  
singularize,free spirit,free spirit  
pluralize,free spirits,free spirits  
singularize,backseat driver,backseat driver  
pluralize,backseat drivers,backseat drivers  
singularize,rule maker,rule maker  
pluralize,rule makers,rule makers  
singularize,loose cannon,loose cannon  
pluralize,loose cannons,loose cannons  
singularize,whiz kid,whiz kid  
pluralize,whiz kids,whiz kids  
singularize,ancient conundrum,ancient conundrum
pluralize,ancient conundrums,ancient conundrums
singularize,cosmic calamity,cosmic calamity
pluralize,cosmic calamities,cosmic calamities
singularize,divine paradox,divine paradox
pluralize,divine paradoxes,divine paradoxes
singularize,dark omen,dark omen
pluralize,dark omens,dark omens
singularize,forgotten legend,forgotten legend
pluralize,forgotten legends,forgotten legends
singularize,serene labyrinth,serene labyrinth
pluralize,serene labyrinths,serene labyrinths
singularize,mysterious specter,mysterious specter
pluralize,mysterious specters,mysterious specters
singularize,turbulent fracas,turbulent fracas
pluralize,turbulent fracas,turbulent fracas
singularize,ancient relic,ancient relic
pluralize,ancient relics,ancient relics
singularize,hidden anomaly,hidden anomaly
pluralize,hidden anomalies,hidden anomalies
singularize,ethereal myth,ethereal myth
pluralize,ethereal myths,ethereal myths
singularize,fractured dream,fractured dream
pluralize,fractured dreams,fractured dreams
singularize,celestial aberration,celestial aberration
pluralize,celestial aberrations,celestial aberrations
singularize,violent surge,violent surge
pluralize,violent surges,violent surges
singularize,silent echo,silent echo
pluralize,silent echoes,silent echoes
singularize,persistent twilight,persistent twilight
pluralize,persistent twilights,persistent twilights
singularize,haunting shadow,haunting shadow
pluralize,haunting shadows,haunting shadows
singularize,forgotten path,forgotten path
pluralize,forgotten paths,forgotten paths
singularize,exotic flower,exotic flower
pluralize,exotic flowers,exotic flowers
singularize,monolithic fortress,monolithic fortress
pluralize,monolithic fortresses,monolithic fortresses
singularize,imperial decree,imperial decree
pluralize,imperial decrees,imperial decrees
singularize,hidden treasure,hidden treasure
pluralize,hidden treasures,hidden treasures
singularize,ancient prophecy,ancient prophecy
pluralize,ancient prophecies,ancient prophecies
singularize,celestial beacon,celestial beacon
pluralize,celestial beacons,celestial beacons
singularize,unspoken truth,unspoken truth
pluralize,unspoken truths,unspoken truths
singularize,desolate ruin,desolate ruin
pluralize,desolate ruins,desolate ruins
singularize,ancient oracle,ancient oracle
pluralize,ancient oracles,ancient oracles
singularize,fiery wrath,fiery wrath
pluralize,fiery wraths,fiery wraths
singularize,transcendent being,transcendent being
pluralize,transcendent beings,transcendent beings
singularize,inscrutable force,inscrutable force
pluralize,inscrutable forces,inscrutable forces
singularize,arcane mystery,arcane mystery
pluralize,arcane mysteries,arcane mysteries
singularize,forgotten kingdom,forgotten kingdom
pluralize,forgotten kingdoms,forgotten kingdoms
singularize,unseen presence,unseen presence
pluralize,unseen presences,unseen presences
singularize,ancient ritual,ancient ritual
pluralize,ancient rituals,ancient rituals
singularize,ancient serpent,ancient serpent
pluralize,ancient serpents,ancient serpents
singularize,hidden cave,hidden cave
pluralize,hidden caves,hidden caves
singularize,twilight hour,twilight hour
pluralize,twilight hours,twilight hours
singularize,perilous journey,perilous journey
pluralize,perilous journeys,perilous journeys
singularize,silent observer,silent observer
pluralize,silent observers,silent observers
singularize,luminous shard,luminous shard
pluralize,luminous shards,luminous shards
singularize,unbroken circle,unbroken circle
pluralize,unbroken circles,unbroken circles
singularize,starlit sky,starlit sky
pluralize,starlit skies,starlit skies
singularize,ancient curse,ancient curse
pluralize,ancient curses,ancient curses
singularize,phantom light,phantom light
pluralize,phantom lights,phantom lights
singularize,unyielding force,unyielding force
pluralize,unyielding forces,unyielding forces
singularize,forgotten song,forgotten song
pluralize,forgotten songs,forgotten songs
singularize,crimson flame,crimson flame
pluralize,crimson flames,crimson flames
singularize,shifting shadow,shifting shadow
pluralize,shifting shadows,shifting shadows
singularize,absurd notion,absurd notion
pluralize,absurd notions,absurd notions
singularize,agile runner,agile runner
pluralize,agile runners,agile runners
singularize,alien concept,alien concept
pluralize,alien concepts,alien concepts
singularize,ancient stone,ancient stone
pluralize,ancient stones,ancient stones
singularize,awkward situation,awkward situation
pluralize,awkward situations,awkward situations
singularize,bright star,bright star
pluralize,bright stars,bright stars
singularize,broken dream,broken dream
pluralize,broken dreams,broken dreams
singularize,calm breeze,calm breeze
pluralize,calm breezes,calm breezes
singularize,chaotic mess,chaotic mess
pluralize,chaotic messes,chaotic messes
singularize,clean slate,clean slate
pluralize,clean slates,clean slates
singularize,clear sky,clear sky
pluralize,clear skies,clear skies
singularize,cold shoulder,cold shoulder
pluralize,cold shoulders,cold shoulders
singularize,complex theory,complex theory
pluralize,complex theories,complex theories
singularize,confusing riddle,confusing riddle
pluralize,confusing riddles,confusing riddles
singularize,delicate balance,delicate balance
pluralize,delicate balances,delicate balances
singularize,dim light,dim light
pluralize,dim lights,dim lights
singularize,dirty trick,dirty trick
pluralize,dirty tricks,dirty tricks
singularize,disastrous event,disastrous event
pluralize,disastrous events,disastrous events
singularize,empty promise,empty promise
pluralize,empty promises,empty promises
singularize,exotic fruit,exotic fruit
pluralize,exotic fruits,exotic fruits
singularize,fiery passion,fiery passion
pluralize,fiery passions,fiery passions
singularize,fresh perspective,fresh perspective
pluralize,fresh perspectives,fresh perspectives
singularize,fragile moment,fragile moment
pluralize,fragile moments,fragile moments
singularize,funky smell,funky smell
pluralize,funky smells,funky smells
singularize,good fortune,good fortune
pluralize,good fortunes,good fortunes
singularize,hard truth,hard truth
pluralize,hard truths,hard truths
singularize,heavy heart,heavy heart
pluralize,heavy hearts,heavy hearts
singularize,hot topic,hot topic
pluralize,hot topics,hot topics
singularize,humble beginning,humble beginning
pluralize,humble beginnings,humble beginnings
singularize,impossible dream,impossible dream
pluralize,impossible dreams,impossible dreams
singularize,inner conflict,inner conflict
pluralize,inner conflicts,inner conflicts
singularize,iron will,iron will
pluralize,iron wills,iron wills
singularize,loud sound,loud sound
pluralize,loud sounds,loud sounds
singularize,mysterious figure,mysterious figure
pluralize,mysterious figures,mysterious figures
singularize,neat idea,neat idea
pluralize,neat ideas,neat ideas
singularize,odd thought,odd thought
pluralize,odd thoughts,odd thoughts
singularize,open secret,open secret
pluralize,open secrets,open secrets
singularize,persistent thought,persistent thought
pluralize,persistent thoughts,persistent thoughts
singularize,quiet moment,quiet moment
pluralize,quiet moments,quiet moments
singularize,rare occurrence,rare occurrence
pluralize,rare occurrences,rare occurrences
singularize,rich experience,rich experience
pluralize,rich experiences,rich experiences
singularize,rocky road,rocky road
pluralize,rocky roads,rocky roads
singularize,simple truth,simple truth
pluralize,simple truths,simple truths
singularize,soft touch,soft touch
pluralize,soft touches,soft touches
singularize,sparkling idea,sparkling idea
pluralize,sparkling ideas,sparkling ideas
singularize,sweet surprise,sweet surprise
pluralize,sweet surprises,sweet surprises
singularize,unpredictable result,unpredictable result
pluralize,unpredictable results,unpredictable results
singularize,unusual sight,unusual sight
pluralize,unusual sights,unusual sights
singularize,unexpected twist,unexpected twist
pluralize,unexpected twists,unexpected twists
singularize,unexpected change,unexpected change
pluralize,unexpected changes,unexpected changes
singularize,empty bottle,empty bottle
pluralize,empty bottles,empty bottles
singularize,unique challenge,unique challenge
pluralize,unique challenges,unique challenges
singularize,unforeseen consequence,unforeseen consequence
pluralize,unforeseen consequences,unforeseen consequences
singularize,unsung hero,unsung hero
pluralize,unsung heroes,unsung heroes
singularize,unspoken rule,unspoken rule
pluralize,unspoken rules,unspoken rules
singularize,untold story,untold story
pluralize,untold stories,untold stories
singularize,unusual pattern,unusual pattern
pluralize,unusual patterns,unusual patterns
singularize,unwelcome guest,unwelcome guest
pluralize,unwelcome guests,unwelcome guests
singularize,visible clue,visible clue
pluralize,visible clues,visible clues
singularize,well-kept secret,well-kept secret
pluralize,well-kept secrets,well-kept secrets
singularize,whispered message,whispered message
pluralize,whispered messages,whispered messages
singularize,wild idea,wild idea
pluralize,wild ideas,wild ideas
singularize,wonderful gift,wonderful gift
pluralize,wonderful gifts,wonderful gifts
singularize,unseen force,unseen force
pluralize,unseen forces,unseen forces
singularize,ancient relic,ancient relic
pluralize,ancient relics,ancient relics
singularize,beautiful disaster,beautiful disaster
pluralize,beautiful disasters,beautiful disasters
singularize,bitter memory,bitter memory
pluralize,bitter memories,bitter memories
singularize,broken chain,broken chain
pluralize,broken chains,broken chains
singularize,calm whisper,calm whisper
pluralize,calm whispers,calm whispers
singularize,confused look,confused look
pluralize,confused looks,confused looks
singularize,cool breeze,cool breeze
pluralize,cool breezes,cool breezes
singularize,crazy dream,crazy dream
pluralize,crazy dreams,crazy dreams
singularize,curious child,curious child
pluralize,curious children,curious children
singularize,deep thought,deep thought
pluralize,deep thoughts,deep thoughts
singularize,distant memory,distant memory
pluralize,distant memories,distant memories
singularize,empty bottle,empty bottle
pluralize,empty bottles,empty bottles
singularize,faint sound,faint sound
pluralize,faint sounds,faint sounds
singularize,final test,final test
pluralize,final tests,final tests
singularize,fragile vase,fragile vase
pluralize,fragile vases,fragile vases
singularize,forgotten name,forgotten name
pluralize,forgotten names,forgotten names
singularize,hidden truth,hidden truth
pluralize,hidden truths,hidden truths
singularize,huge wave,huge wave
pluralize,huge waves,huge waves
singularize,innocent bystander,innocent bystander
pluralize,innocent bystanders,innocent bystanders
singularize,isolated event,isolated event
pluralize,isolated events,isolated events
singularize,jagged rock,jagged rock
pluralize,jagged rocks,jagged rocks
singularize,lonely star,lonely star
pluralize,lonely stars,lonely stars
singularize,mighty oak,mighty oak
pluralize,mighty oaks,mighty oaks
singularize,moving target,moving target
pluralize,moving targets,moving targets
singularize,old book,old book
pluralize,old books,old books
singularize,open road,open road
pluralize,open roads,open roads
singularize,pale moon,pale moon
pluralize,pale moons,pale moons
singularize,persistent shadow,persistent shadow
pluralize,persistent shadows,persistent shadows
singularize,quiet lake,quiet lake
pluralize,quiet lakes,quiet lakes
singularize,rare flower,rare flower
pluralize,rare flowers,rare flowers
singularize,shattered glass,shattered glass
pluralize,shattered glasses,shattered glasses
singularize,silent night,silent night
pluralize,silent nights,silent nights
singularize,simple joy,simple joy
pluralize,simple joys,simple joys
singularize,soft touch,soft touch
pluralize,soft touches,soft touches
singularize,stubborn rock,stubborn rock
pluralize,stubborn rocks,stubborn rocks
singularize,unique flavor,unique flavor
pluralize,unique flavors,unique flavors
singularize,unseen force,unseen force
pluralize,unseen forces,unseen forces
singularize,unspoken truth,unspoken truth
pluralize,unspoken truths,unspoken truths
singularize,untouched treasure,untouched treasure
pluralize,untouched treasures,untouched treasures
singularize,warm embrace,warm embrace
pluralize,warm embraces,warm embraces
singularize,weak signal,weak signal
pluralize,weak signals,weak signals
singularize,whispered secret,whispered secret
pluralize,whispered secrets,whispered secrets
singularize,wicked smile,wicked smile
pluralize,wicked smiles,wicked smiles
singularize,wild idea,wild idea
pluralize,wild ideas,wild ideas
singularize,young dream,young dream
pluralize,young dreams,young dreams
singularize,ancient golden relic,ancient golden relic
pluralize,ancient golden relics,ancient golden relics
singularize,bitter cold wind,bitter cold wind
pluralize,bitter cold winds,bitter cold winds
singularize,bright red apple,bright red apple
pluralize,bright red apples,bright red apples
singularize,cool gentle breeze,cool gentle breeze
pluralize,cool gentle breezes,cool gentle breezes
singularize,deep dark forest,deep dark forest
pluralize,deep dark forests,deep dark forests
singularize,fragile porcelain vase,fragile porcelain vase
pluralize,fragile porcelain vases,fragile porcelain vases
singularize,frozen black lake,frozen black lake
pluralize,frozen black lakes,frozen black lakes
singularize,hidden secret passage,hidden secret passage
pluralize,hidden secret passages,hidden secret passages
singularize,huge towering mountain,huge towering mountain
pluralize,huge towering mountains,huge towering mountains
singularize,lonely black star,lonely black star
pluralize,lonely black stars,lonely black stars
singularize,old dusty book,old dusty book
pluralize,old dusty books,old dusty books
singularize,pale blue moon,pale blue moon
pluralize,pale blue moons,pale blue moons
singularize,quiet narrow alley,quiet narrow alley
pluralize,quiet narrow alleys,quiet narrow alleys
singularize,sharp jagged rock,sharp jagged rock
pluralize,sharp jagged rocks,sharp jagged rocks
singularize,silent midnight sky,silent midnight sky
pluralize,silent midnight skies,silent midnight skies
singularize,simple wooden chair,simple wooden chair
pluralize,simple wooden chairs,simple wooden chairs
singularize,small white bird,small white bird
pluralize,small white birds,small white birds
singularize,sweet chocolate cake,sweet chocolate cake
pluralize,sweet chocolate cakes,sweet chocolate cakes
singularize,tiny golden key,tiny golden key
pluralize,tiny golden keys,tiny golden keys
singularize,unseen powerful force,unseen powerful force
pluralize,unseen powerful forces,unseen powerful forces
singularize,beautiful bright flower,beautiful bright flower
pluralize,beautiful bright flowers,beautiful bright flowers
singularize,mighty green oak,mighty green oak
pluralize,mighty green oaks,mighty green oaks
singularize,mysterious old box,mysterious old box
pluralize,mysterious old boxes,mysterious old boxes
singularize,cracked old mirror,cracked old mirror
pluralize,cracked old mirrors,cracked old mirrors
singularize,delicate white feather,delicate white feather
pluralize,delicate white feathers,delicate white feathers
singularize,dark smoky room,dark smoky room
pluralize,dark smoky rooms,dark smoky rooms
singularize,huge golden coin,huge golden coin
pluralize,huge golden coins,huge golden coins
singularize,soft fluffy pillow,soft fluffy pillow
pluralize,soft fluffy pillows,soft fluffy pillows
singularize,tall stone tower,tall stone tower
pluralize,tall stone towers,tall stone towers
singularize,thin silver chain,thin silver chain
pluralize,thin silver chains,thin silver chains
singularize,beautiful red rose,beautiful red rose
pluralize,beautiful red roses,beautiful red roses
singularize,brilliant blue sky,brilliant blue sky
pluralize,brilliant blue skies,brilliant blue skies
singularize,wild dangerous animal,wild dangerous animal
pluralize,wild dangerous animals,wild dangerous animals
singularize,small wooden box,small wooden box
pluralize,small wooden boxes,small wooden boxes
singularize,fierce white tiger,fierce white tiger
pluralize,fierce white tigers,fierce white tigers
singularize,fancy silk scarf,fancy silk scarf
pluralize,fancy silk scarves,fancy silk scarves
singularize,rich deep flavor,rich deep flavor
pluralize,rich deep flavors,rich deep flavors
singularize,old rusty key,old rusty key
pluralize,old rusty keys,old rusty keys
singularize,tiny colorful stone,tiny colorful stone
pluralize,tiny colorful stones,tiny colorful stones
singularize,hidden forgotten treasure,hidden forgotten treasure
pluralize,hidden forgotten treasures,hidden forgotten treasures
singularize,shiny silver spoon,shiny silver spoon
pluralize,shiny silver spoons,shiny silver spoons
singularize,shimmering blue ocean,shimmering blue ocean
pluralize,shimmering blue oceans,shimmering blue oceans
singularize,bright yellow light,bright yellow light
pluralize,bright yellow lights,bright yellow lights
singularize,old mysterious chest,old mysterious chest
pluralize,old mysterious chests,old mysterious chests
singularize,sharp icy wind,sharp icy wind
pluralize,sharp icy winds,sharp icy winds
singularize,slow burning fire,slow burning fire
pluralize,slow burning fires,slow burning fires
pluralize,The Inventor’s blueprints,The Inventor’s blueprints  
singularize,The Inventor’s blueprint,The Inventor’s blueprint  
pluralize,Nuclear-powered Cosbytops,Nuclear-powered Cosbytops  
singularize,Nuclear-powered Cosbytop,Nuclear-powered Cosbytop  
pluralize,Timekeeper's infinite hourglass,Timekeepers' infinite hourglasses
singularize,Timekeeper's infinite hourglass,Timekeeper's infinite hourglass
pluralize,Frantic snowball machine,Frantic snowball machines
singularize,Frantic snowball machine,Frantic snowball machine
pluralize,Puzzle-guy's cosmic wheel,Puzzle-guys' cosmic wheels
singularize,Puzzle-guy's cosmic wheel,Puzzle-guy's cosmic wheel
pluralize,Trickster's shadow-clad mirrors,Tricksters' shadow-clad mirrors
singularize,Trickster's shadow-clad mirror,Trickster's shadow-clad mirror
pluralize,Galactic whisper generator,Galactic whisper generators
singularize,Galactic whisper generator,Galactic whisper generator
pluralize,Phantom-recording blackstone tapes,Phantom-recording blackstone tapes
singularize,Phantom-recording blackstone tape,Phantom-recording blackstone tape
pluralize,Time-frozen shard pendants,Time-frozen shard pendants
singularize,Time-frozen shard pendant,Time-frozen shard pendant
pluralize,Sunbeam-powered knitting kits,Sunbeam-powered knitting kits
singularize,Sunbeam-powered knitting kit,Sunbeam-powered knitting kit
pluralize,Secretive puzzle-box's inscriptions,Secretive puzzle-box's inscriptions
singularize,Secretive puzzle-box's inscription,Secretive puzzle-box's inscription
pluralize,Comet-catcher's star maps,Comet-catchers' star maps
singularize,Comet-catcher's star map,Comet-catcher's star map
pluralize,Coffee-bean energy accelerators,Coffee-bean energy accelerators
singularize,Coffee-bean energy accelerator,Coffee-bean energy accelerator
pluralize,Wind-spirit's crystal ball,Wind-spirits' crystal balls
singularize,Wind-spirit's crystal ball,Wind-spirit's crystal ball
pluralize,Interdimensional traveler’s toolbox,Interdimensional travelers’ toolboxes
singularize,Interdimensional traveler’s toolbox,Interdimensional traveler’s toolbox
pluralize,Sorcerer’s moonlit hourglasses,Sorcerers’ moonlit hourglasses
singularize,Sorcerer’s moonlit hourglass,Sorcerer’s moonlit hourglass
pluralize,Elephant’s foot theramins,Elephant’s foot theramins  
singularize,Elephant’s foot theramin,Elephant’s foot theramin  
pluralize,Quantum spaghetti strainers,Quantum spaghetti strainers  
singularize,Quantum spaghetti strainer,Quantum spaghetti strainer  
pluralize,Anti-gravity yo-yos,Anti-gravity yo-yos  
singularize,Anti-gravity yo-yo,Anti-gravity yo-yo  
pluralize,Time-traveling kazoos,Time-traveling kazoos  
singularize,Time-traveling kazoo,Time-traveling kazoo  
pluralize,Infinite jellybean dispensers,Infinite jellybean dispensers  
singularize,Infinite jellybean dispenser,Infinite jellybean dispenser  
pluralize,Self-aware sock puppets,Self-aware sock puppets  
singularize,Self-aware sock puppet,Self-aware sock puppet  
pluralize,Holographic pancake flippers,Holographic pancake flippers  
singularize,Holographic pancake flipper,Holographic pancake flipper  
pluralize,Zero-calorie chocolate teapots,Zero-calorie chocolate teapots  
singularize,Zero-calorie chocolate teapot,Zero-calorie chocolate teapot  
pluralize,Teleporting beanbag chairs,Teleporting beanbag chairs  
singularize,Teleporting beanbag chair,Teleporting beanbag chair  
pluralize,Singing cactus microphones,Singing cactus microphones  
singularize,Singing cactus microphone,Singing cactus microphone  
pluralize,Glow-in-the-dark rubber chickens,Glow-in-the-dark rubber chickens  
singularize,Glow-in-the-dark rubber chicken,Glow-in-the-dark rubber chicken  
pluralize,Interdimensional frisbees,Interdimensional frisbees  
singularize,Interdimensional frisbee,Interdimensional frisbee  
pluralize,Invisible trampolines,Invisible trampolines  
singularize,Invisible trampoline,Invisible trampoline  
pluralize,Mood-ring toasters,Mood-ring toasters  
singularize,Mood-ring toaster,Mood-ring toaster  
